date,review,rating,isEdited,title,userName
2024-04-16 21:11:37,"I know that social media gets a bad rap and some platforms consist mainly of curated feeds.  Those feeds are not helpful and can be toxic when comparison kicks in.  

However, I believe some of my connections on Facebook are more open and honest about their lives.  Staying connected helps me understand a little, or sometimes a lot more about what is  happening people I know.  This is particularly helpful when viewing posts from relatives and friends who are overseas or interstate. 
Additionally, topic-centred groups are a great source of information about the subject from people I may never have the chance to meet.",5,False,Keeping informed and connected!,helsie55
2021-06-07 23:58:40,"First, I was mysteriously logged out of all my devices. In the second place, I must go through a tedious ‘two factor authentication’ process, which I had never approved. I am unable to log in to my Facebook account without providing official ID, or extremely sensitive personal information. On researching and troubleshooting this problem, you’ll find that the guidelines are subordinated to a singular point of view, that Facebook is some sort of legitimate record keeping / census authority. Don’t do it. You’d have to be a real fool to go along with this; in fact, I’d even challenge the legality of being obliged to give such info to a badly secured private corporation if it hadn’t occurred to me that I don’t want to use their product anymore if that’s the sort of world I would have to live in.",1,False,Facebook Account Held Hostage Unless I Give them Extremely Sensitive Personal Information,Jadzookers
2023-12-23 21:15:48,"Facebook is great for tracking you your life but the politics is digusting.

There are things that are posted here that are politically incorrect, socially unacceptable and when you comment back on the socially unacceptable statement your comment is removed and your are threatened with being banned.

Recently certain well known billionaires are actively promoting investment sites that then have you bombarded with marketing scam numbers from around the world at all hours of the night and day! First I asked them to not call as I was in hospital with a serious brain and spine condition and needed rest not calls at 2am from. UK Perth or Ak or Syd or Mel. One became abusive and foul mouthed’
I have blocked these numbers but the keep coming. 
I asked on their site why the endorse this and explained why?
IMMEDIATELY MY COMMENT WAS REMOVED AS IT WAS MOT MEETING GOOD COMMUNITY STANDARDS!

Rubbish it was well written polite and simply asked a question ?
I guess face book don’t care about the sick or dying just about the wealth, money and people of note

Very very disappointing",5,False,Facebook is great for tracking you your life.,Auskiwi b2b oo
2021-07-03 23:22:12,"Your social media network is a disgrace. I am constantly being banned from posting or commenting for allegedly “bullying and harassing” people (when in actual fact I am defending myself from others doing so to me!) Or alternatively I am being banned for sharing content that your platform deems to be “misinformation” when I always clearly cite the source of information and said sources are always reputable and dependable. Yet when I report others for legitimately slandering and insulting me, your platform NEVER takes action! As I said before, your platform is a joke and it’s clear why Parler is so popular by comparison. You’ve clearly got your own agendas and views to shove onto people and anyone who contradicts them with hard evidence or an opposing view is ostracised. Keep it up Zuckerberg, your platform is dying a slow death and deservedly so.",1,False,This is why Parler trumps Facebook,FkBiden&FkAntifa
2018-06-03 04:04:57,"I wanna see my newsfeed as it happens. Change the algorithm so I can view my newsfeed in chronological order!! I’m so sick of seeing posts from 2,3,4 days ago for the first time, today!! 
What you think is important to me isn’t at all!! Just put it back to chronological order and I can guarantee you’ll get the hint of what’s important to me then, as I’ll be able to see the posts as they’re posted and respond in real time.. not 3 days later!! 
Additionally.. I’m also seeing the same old post over and over again too, but missing out on something that, after newsfeed refreshes is gone and never to be seen again, unless I happened to catch who posted it so I can go and search it manually! For example, lost n found animals, emergency posts, just to name a couple. 
Just put it back to how it used to be in the good old days.. and stop trying to guess what I wanna see!!",1,False,Change the algorithm,Misskritt
2024-03-04 16:53:45,"I find it very less stressful older man now joining than earlier years on the app I enjoyed the last couple of days on it I will try everything to get involved participating with you ,? I get a really good idea now I can come back older man than in the past on Facebook I have better ideas for contributing?? I love the dynamics of my new phone first intelligent device, I will be creating new, original, unique contributions, I got a really bad start into social media I wasn’t sure how to relate or adapt to the situation in real life with anything, is going to be so much better now, enjoying it? Being creative, mature intelligent, responsible?",5,False,Thank you,"Infinite, infinity of infinite"
2022-04-29 03:08:41,"App constantly locks account on undisclosed suspicious activity grounds and methods to “secure” the account when there is no evidence the current access methods are insecure seem to just be fishing for email addresses to draw data from for their own profit. This is most clear when the activity on the account is just watching videos. I have changed password 5 times so far, next day locks again. Facebook has no support for users to resolve the issue through the app (no way to contact them). “Support” is user created pages that are just Facebook outsourcing their support to unofficial and unpaid users who can’t give actual direction just suggestions. When trying to get information from the “help articles” tons of pages and settings are buried inside deeper menus that seem an intentional rabbit warren. I would avoid, uninstalling personally.",1,False,Waste of time,MikeD0981
2023-12-18 21:33:01,"A great way to travel the world
Unlike holidays
And won’t cost you a brass razoo
Other than phone credit & your own mistakes
And how about crediting & complimenting the maker himself rather than complaining with all you people he has to deal with that he does nothing about your complaints!
That is not the case with me!
So perhaps you should look at yourselves.
After all you use his app!
Be appreciative or leave!
And if you do the wrong thing always
Well…
You get what you get!
And making disrespectful memes against him is childish & disrespectful 
Or against anyone to degrade them!
Then you laugh when Facebook crashed one night saying he won’t miss all that money & who cares!
He earnt his money fair & square & deserves to be robbed no more than a homeless man of his sleeping bag!
I CARE!
None of you could do his job!
NO-ONE!
Be courteous to your Boss
Thank you Mark Zuckerberg & Priscilla 
Merry Christmas & kindest regards to your familia 
I’m glad you bought Instagram
I don’t want any other management team
Admiration & 
RESPECT
🤝🎄🌟
2023",5,False,Facebook (Meta nowadays),3PBS
2020-11-20 09:25:52,"I joined FB at least 8 years ago. I enjoyed a wide variety of stories in my feed and gained a lot of friends from locally and around the world. FB gradually decided to make some arbitrary changes. First, my newsfeed narrowed significantly until now I’m lucky to see 10 friends feeds. They keep making arbitrary changes with no feedback from customers. More recently, nearly every story I see is clearly marked “fact checked” etc. I signed up to use a new style social media platform, which was innovative and great at the time. Facebook has changed so much and the more recent - and increasing levels of censorship on members private and personal pages is intolerable. I’m very disappointed with how much FB has changed over the years. It smacks of totalitarianism - all these recent changes are made by nameless and faceless ppl. I didn’t sign up for this current version of FB.",1,False,Facebook a big disappointment,Petathewordsmith
2024-04-27 10:55:52,"I hate Facebook !!! With all my heart. But there is ZERO other social media, to turn to. When Donald Trump tried his own media, all HELL BROKE LOSE !!! Facebook blocked me 3 times this year, where I was TOTALLY INNOCENT. Number 1 = A NEWSPAPER REPORT CLIP on Singapore’s EXECUTIONS !!!! Just a newspaper report. I did NOT made a personal post. Number 2 = A photo of a blackboard in a classroom. With a fully dressed girl’s BACK facing the classroom - writing on the board !!!! Facebook called me a sexual predator !!!! And blocked me for 3 days !!!! Number 3 = I posted a NEWSPAPER REPORT of Hunter Biden, shirtless between his fully dressed girlfriends. Facebook called me a sexual predator, blocked me for 2 days and blocked from going LIVE for 57 days !!!!! I HATE FACEBOOK. There is no way to appeal against Facebook’s decisions. And if you do appeal, Facebook never e er answers or rectify your case !!!! If any other Socall Media opens up, I will gladly leave Facebook !!!!!",1,False,"FACEBOOK STALK CONSERVATIVE,  WHITE PEOPLE !!!",coert Botha777
2024-08-16 22:34:57,"Facebook has truly had a big impact on my life. Like anything, it has its good and bad sides, but it all comes down to how we choose to use it. This platform can be an incredible tool for connecting and improving our lives if we use it wisely. For me, it’s been a lifesaver—helping me stay in touch with friends and family, no matter the distance. But let’s be honest: for those using it for less-than-good reasons, just remember, the internet never forgets, and karma’s always watching! So, to Mark Zuckerberg and the Facebook team, thank you for creating something that’s changed my life—let’s just make sure everyone uses it safely and responsibly. 🙏🏽👏🏽👊🏽👍",4,False,Facebook,ram37297
2021-05-28 17:56:48,"I said in 2018 Crapbook is the new Myspace and that within 5 years it will cease to exist and disappear into oblivion. Im happy to report that this technocratic, mass survelliance and personal information data harvesting piece of garbage is well and truely on its last legs.
The people who administer it are little children with zero software development or programming experience. EACH user of this platform has made Zuckborg at least $100,000 by the sale of your personal information.
Since the IPO not one single Fb executive has bought more shares but rather sold them. This platform is going down faster than the Hindenberg & Titanic.
Help spread the word... tell all your friends, family and foes to rate this app 1 star because when the rating hits 1, it will automatically be deleted from the app store.
Also, i would now be heavily shorting its stock too because when the app gets deleted, and it will, Zuckyborg will lose billions and all that money will get transferred into your pocket. Take back that which has been taken and teach the little thief (he needed a booster seat to testify in congress) a lesson he will never forget.
Send the cabal a message... you censor freedom of speech, WE THE PEOPLE will delete YOU!!!

Let the Revolution begin.
FREEDOM!",1,False,Crapbook is the new Myspace,Sam3on
2020-07-31 12:41:27,Why is Facebook not replying back on the report a problem this system like reporting a problem it’s a rob system which does not send straight to the IT personal to update the app or email the customer back this service is already in a bad position where Facebook company is not responding back to other customer support service center this not good enough at all I have already made a second complete to Facebook an they never even like to email me back which I’m really going to take legal action on Facebook which it will happen soon an this is like a bad app not a happy customer it’s a 0 out of 0 bad customer support the staff at face have not ever help me out at all so if you wanna to get a good rating have a good system in place an a contact number which we can call for apps an other things IM NOT HAPPY WITH THE APP AT ALL BOTH FOR FACEBOOK APP AN MESSENGER APP TO,1,False,Not happy with the Facebook app not a good customer service,是枪林弹雨
2019-07-18 12:03:39,"Very disappointed with Market Place. It appears that it is operated by robots. They disallow items at random, sometimes pair of thongs are flagged as violating commercial policy and fake rolexes have no listing problems. It is ridiculous, one can get de-registered for nothing and there is no venue to appeal. With treatment like that I seriously doubt if Market Place will survive another year. My friends and their friends are leaving in drones. One cannot build solid business with a threat of being delisted. On top of that any ban on posting on fb automatically blocks Market Place and messenger destroying the business. FB Marketplace should not be interacting with FB. Somebody got the whole idea wrong. It will implode soon.",5,False,Kriswia,Kriswiac
2019-03-05 07:15:23,"FB has become so PC that it is destroying freedom of speech to pander to a few whets. Look cyber bullying etc is disgraceful but losing the ability to express ones opinion through being censored by some PC cretin is worse.
 I don’t object to folk being able to express their opinions providing it does not proactively incite real violence and clearly the arbiter at FB has a very low tolerance level - if someone states they think that white people are to blame for people trafficking- I have no issue with it, they have a right to an opinion 
As soon as the freedom of speech and opinion is lost so to is real democracy and the antifa become stronger and ironically more repressive the very thing they sate they are against. As usual with these sort or movements if an issue is pro then it’s ok, if it’s against them it has to be censored and banned

Ask Adolph or Winston they both understood",1,False,Freedom of Speech has gone,jono133
2024-08-22 12:20:43,"I enter a travel competition where I’m asked to write why I’d like to win (my comment was essentially the same as all the other entries) and get a message from Facebook that my comment has been deleted because it doesn’t meet their community standards!
At the same time, I report ads that have pictures of naked women with direct links to pornography sites, then a couple of days later Facebook sends a message to say that they haven’t deleted the post because it meets their community standards 🤦‍♂️🤦‍♂️🤦‍♂️
This has happened at least a dozen times. I’ve reported spam that they also say is fine, and a restaurant for posting an article joking about stabbing and killing anyone who complains about their food - and of course that was also completely fine! The community standards’ of Facebook are an absolute joke.",1,False,Facebook has lost all credibility,AndyL777
2021-10-11 13:04:42,"My old facebook account has been disabled without informing properly. Out of the blue they mentioned some sexual content has been posted in your old account (just using this facebook account for my studying websites and games) and temporarily blocked your account and they also want to submit my ID proof which I submitted in 2 days. They didn’t even bother to look out my ID proof and they permanently blocked my account after 30 days. My years of gaming data has gone because of facebook stupid community standards. I didn’t even post or using that account for ages, then how am
I supposed to post sexual content. Facebook earns millions of money in daily basis, still they don’t have any customer call support to solve this simple issue. THE WORST SOCIAL MEDIA PLATFORM EVER when comes to customer support.",1,False,My Account has been disabled without any reason,ManikandanVijayan
2019-11-21 03:41:25,"Facebook can be very frustrating especially when trying to access an old account, I have contacted the people working at Facebook so many times trying to tell them that I have old accounts and they need to be closedown...But they just sit there 🤷‍♂️
I’m sure many other people have the same problem...
Also I have created a new account, and tried to add the same phone number as my old account however I can’t add my phone number because it’s saying that I have used it on another account???
So what am I supposed to do... Do you think people can go around changing their phone numbers all the time just to please Facebook???
And another thing, you can’t even access the market place straight away when you create a new account, you have to wait for up to 4 months before you can even start selling things, because Facebook is so worried about people selling stolen goods...But what about the people that are not selling stolen goods and need to start selling straightaway???
I have decided to start selling things on Ebay at least I can start selling straightaway. And they are a far better market place. 🤷‍♂️
Oh that reminds me, why am I able to sell things on gumtree and Craigs list straightaway but on Facebook I’m not...It doesn’t even make sense...Idiots!",1,False,Idiots!!!,facebook can suck
2022-07-14 09:53:18,"Hello, my online booking service is not working.  This has created a problem for my business, my clients cannot create an appointment as easily as they did before this update.  Hello, I have a problem with the online booking service function.  This makes it stressful for me and my clients to work with my page.  After your update, it has become more difficult for me to work with my clients and takes up a lot of my time.  This made it difficult for my clients to book, because they cannot choose a service online and book it themselves, they have to write SMS and ask what time I have.  This additionally distracts me from work and annoys clients.  You have not improved my service, but simply reduce all my work, efforts and earnings to zero.  Terrible update! I would like you to resolve this issue as soon as possible.",1,False,Worst update ever,Tanya Therapy Massage
2022-06-20 18:52:23,Facebook can be described as worst social network website of modern time. They earns billions from this platform but don’t invest minimum amount of money to keep it clean and spam free. More than two third facebook accounts are fake and used for political or social propaganda. While facebook verifies and blocks most contents against Islam and Islamic nations after few Islamic groups threatened to attack their boss but that is not true for other beliefs or nations. Reporting any spam or hateful speech hardly matters as they don’t have any human to check those and their algorithm is very basic which searches for specific dictionary words. Their community standard is just a joke. Overall it is not even worth to get one star. The only way to show them they need improvement is selling their shares to bring the value of the company at lowest levels.,1,False,Worst social network,GimpUser19076578
2021-09-18 10:18:49,"Absolutely awful app. I was hacked and never had a problem with my account since I made it 7 years ago, all for my account to be disabled without my knowledge when I was at work. I have made appeal after appeal to retrieve my account but it seem gone forever, I have lost years worth of memories and I am absolutely devastated that I’ve been punished for being hacked (I never click of any dodgy links so I was just unlucky). No one has gotten back to me, I’ve tried everything possible. I am sick of crying about it but what else can I do when I’ve lost photos and memories that were so special to me. After three hours of trying to make a new account, the app won’t even let me log in. I can only log in on the browser which is just painfully awful to use. Absolutely devastated. I wish I could give 0 stars.",1,False,Worst app ever,fixsnappy
2020-05-24 23:21:40,"I also have the same problem as the previous person HACKED!!!   I now have to “PAY FOR THE APP” ?????...  NOT A SECURE SITE FB !!
Also, FB has become overbearing and intrusive,  controlling and it’s a battle to keep ones privacy...   I do not require FRIEND SUGGESTIONS!!!  A little respect please FB, 
I am quite capable of making my own choice of friends...   Also my pictures/photographs, my site content is personal, NOT available or of interest to people outside MY FB ...  
You would be better spending time on SECURING FB FROM HACKERS AND TROLLS
ETC...  would be a far better response and respect than your present behaviour.   GET YOUR ACT TOGETHER FB !!!",5,False,Asleep at the wheel FACE BOOK !!! ...,'Tis moi
2024-08-13 10:20:20,"Facebook is very friendly and helpful in the manner that it allows and encourages users to interact and share information with their social media accounts in very friendly ways. I enjoy facebook algorithms for the most commendable fact that it helps me reach out to people far beyond. As well, Facebook doesn’t discriminate or judge against users base on false reports and wrong information. They’re judging each user with fairness.
It’s entertaining here. Thank you for creating this beautiful world, putting smiles on many faces Mark Zuckerberg.",5,False,Facebook is one of the most reliable social platforms ever,Bazelives Jp
2019-11-10 05:39:56,"Since the last update which was days ago, whenever I’m looking through my newsfeed, I can see a glimmer of the photo feed on the left hand side of the screen. Also, when looking at pics, you have to open them individually. So if someone has posted 6 pics, you can only see the 3 but nothing beyond the + sign. 

I’m also a moderator in a group of over 375k people. Most of which want to post pics to the group and as they have to be filtered, it takes so much longer when the pics you have either approved or declined come back up about a minute later. Making the whole process painful and exhausting. If someone could fix these things, that would be fantastic. Thank you 🙏🏼",3,False,Probably the most unstable update yet!!!,Hope you get it fixed
2024-08-24 23:44:25,"Facebook persists in pushing updates that make their app useless for what I’d actually like to use it for. I want to see events that friends have invited me too? The events tab is removed or buried where i can’t find it, and when i do, i can’t filter by things i’m invited to. I set it to only send me time based notifications? It insists on sending me non-urgent ‘your friend posted’ notifications, and NOT that i have an event on today. I want to see family updates and photos that are timely and sorted by most recent? Buries the feeds beneath ads and groups that I visited once, makes it impossible to have a truly chronological feed. As ever, meta prioritised pushing ads and sponsored posts over making their product user friendly or accessible.",2,False,Consistently updates to be worse,Jess3412159
2021-05-12 22:57:26,"I used to work with a certain company that shan’t be named. They were very clear on battery drainage on apps and why they can do this. Facebook is the biggest culprit and the reason being is what they do while the app is closed down, it still functions in the background even if you tell it not to in settings. Essentially there is no option to stop all background functions. Anyway long story aside it’s a chewer and they aren’t fixing this problem anytime soon, cos they don’t think it’s a problem. I’ve had consistent control experiments setup to prove Facebook app will on average drain a mobile 18-20 percent faster just being on their phone. That’s not opening the app once with all settings like background app refresh and location services turned off",1,False,The highest battery drainer even when not in use,jamin533
2019-01-25 07:16:28,"Hi I am Not receiving any push notifications from anything Facebook related other than “Live” video notifications and “Friend suggestions” for over a year now? Everything else under my notification settings is enabled, and I have tried turning it off and on numerous times now. I am not being notified about upcoming events, friend requests, reminders, tags, birthdays, friends post updates or even comments people write on my timeline or comments I may be following?? I have an iPhone 6s Plus that is indeed up to date and works perfectly, and have tried reinstalling the Facebook app several times as well as reporting this to the Help section a few times now? Please Please Please fix this annoying and frustrating bug!!",2,False,No push notifications working for anything important,tiger22000
2021-05-22 13:53:00,"This platform will die out and for so many reasons.
Like for one, I received a notification today letting me know an ad I reported was taken down as it violated the policy.. only to see it was a report I made back in November of 2019.. why the **** does it take 18+ months to review an ad that is reported??

Facebook marketplace is a rubbish and broken platform, why is it I list a rifle scope (completely legal to own here without licensing etc) and it gets taken down as apparently it’s against policy as it falls under weapons parts which is fair enough.. BUT when I find another local listing of someone else actually selling both the same part (rifle scope) as well as bullet casings eat, I report it and get the message “the listing wasn’t removed as it doesn’t violate community standards”. How hypocritical is this that. 

Oh and let’s not forget when a huge amount of scammers listed fake car adverts for cheap with outside linked emails and reports took 12-24 hours to remove each advert (our town had about 5-10 local scam listing a day).

This system will be replaced by something that does a much better job, and many of us cannot wait for that day to come.
This system has too many flaws to fix.",1,False,Soon to be gone.,Aussie_DONO
2023-08-23 03:00:24,"Across the board, Facebook has always been extremely poor with safety and security and settings are ridiculously complicated to navigate and manage. Using Marketplace as at August 2023, however, just takes the absurd risks of using Facebook to a whole new level. The overwhelming majority (99%) of responses to my listings on Marketplace are from scammers. Random people who ‘create a group’ chat and fish for personal information. There is no way of avoiding them, other than to go through the painstakingly time-consuming process of individually reporting and blocking these messages and I honestly don’t see how selling on Marketplace is a legitimately viable option at this point. I stopped actively using Facebook years ago, only occasionally using Marketplace, but now I won’t even be doing that. It’s too risky.",1,False,"Unreliable, Untrustworthy & Unsafe",Whyshood I
2018-05-21 18:36:13,"I’ve been seeing so many advertising & unnecessary posts on Facebook and not actual updates from my friends. Which I can tolerate.

However I’m so annoyed that 2 of my most favorite posts of my traveling photos to Hong Kong and Paris are missing. I can see them on my own wall. But any of my friends try to click on my page cannot see them, they can see other posts i share previously in the same album (with the same privacy setting) but not the ones I just mentioned. Please help me bring this back as they hold sentimental values to me and I really want to share it with my Facebook family & friends.

Also, why can we only post only 40 pictures at a time now? Sometimes we’d like to add more into one post as it’s too annoying for others to see them in multiple posts, it would appear on their wall too many times.",1,False,Lost post,Tinochui
2024-08-27 03:08:30,"Oh what an amazing park it is. The sites are very spacious, level and the lush grass I haven’t seen before in any parks we’ve been to so soft and spongy. The amenities are A1+ very modern, beautiful hot showers cleaned daily. You never get sick from walking on the beach which is very handy only few metres away from the park. Let me tell you about the  huge well equipped camp kitchen, there is 2 large fridges, freezer, 2x4 gas cooktop each, oven/air fryer,4 stainless steel BBQ, 3 sinks plus seating area for around 50. If you’re seeking a relaxation and peace & quiet holiday I totally recommend this fantastic young caravan park run by lovely and friendly hosts Lisa & Dallas",5,False,Big4 rules beach holiday park,Abe kaddis
2024-03-26 03:12:10,"For many years I have been posting MANY spiritual messages (with the intention) of helping humanity and individual souls forge forward toward a more happier and abundant life. I have also posted many of my own personal singing videos. Money has never been an issue with me as I do it all for free. I do not delve into argument and nastiness, obscenity and filth, therefore, never having been reprimanded by Facebook in any way. This wonderful internet tool is constantly abused by many, of which, I am not a participant. Facebook has always been my way of communicating to the world. I thank you, Facebook…..",5,False,I AM a FAN OF FACEBOOK.,Jovial George
2024-07-16 23:08:33,"My biggest impediment to using Facebook is the huge amount of advertising that appears, littering the screen in between post which are of interest to me. 
And the second biggest problem is the friend requests which come in from scammers, so that if I ever open up the friends tab. I have to fight my way through a jungle of Friend requests from “Scammer farms” which are trying to set up Fraud
And sadly, when I tried to use Facebook marketplace, I figure that more than half of the responses were from fake buyers who were trying to position themselves to get my bank account details to steal money.

I think Facebook is a highly unsafe environment, and use it as little as possible.",3,False,"Ads, scammers, friend requests",ozitony
2024-04-22 23:11:05,Not doing enough for people scamming people on marketplace it’s got to the point now that I don’t even use marketplace to look or advertise things you choose to do nothing about scammers when we constant them you take 30 seconds to look at their profile and go. Oh there’s nothing wrong but if you look at their marketplace scam where they are trying to sell the same item over 5 different states in Australia. multiple people report the product their listing and also their profile and you choose to do nothing about it. Fundamentally is coming to the end because you actually don’t manage anything and all you care about is keeping woke people happy.,3,False,Not doing enough,Mrsharp
2020-11-05 02:25:35,"I make videos for Christian Impact Centre, Perth. Of let, UMG has been claiming the right to the videos saying that they contain material which is there’s, which is false because I have made those videos, taken the pictures and the music used in the background is recorded in our church and doesn’t contain anything that UMG seems to be claiming. Am disappointed at how far Facebook and their partner UMG are willing to go, just to make a false  claim. Very disappointed. Am blaming Facebook mostly because it’s their platform and they have allowed UMG to make these false claims by going into partnership with them.",5,False,Facebook and UMG,Mat Vad Patongo
2021-05-30 04:06:27,"Facebook are deleting information and profiles posted by users who have posted about genuine experiences, particularly related to the pandemic. In doing so, they’re presenting biased information in support of only one stream of thinking. This is extremely irresponsible given the large number of people who use the Facebook platform.
Facebook appear not to support individual thinking and candid critique, or alternative theories and balanced information.
It’s scary the power that platforms such as Facebook could have if we all believed ‘their’ narrative that they choose to present to our societies.
Several great, interesting and esteemed individuals I followed have been removed from Facebook. The reason for removal is that they didn’t follow the biased narrative that Facebook have chosen to present to the world. Go figure!
Scary stuff!",1,False,Controlling the narrative,PugParent2019
2018-10-27 20:33:12,"I very rarely use FaceBook via the web, I have my mobile device and access/use FB via these mobile devices 99% of the time.  The ONLY reason I use the web version is because the App doesn’t have the same features!  In the web I can view the videos for groups that I’m in easily - in the app I’ve got to hunting for them; I can create collections of my saved content in the web - this doesn’t even appear in the App!!  Please align the two a bit more - it is frustrating to have to use two different options to access content!!  Now there is a Units feature in my Facebook phone app - nothing in for my iPad.  I’m doing a training program via Facebook and this is making life so incredibly difficult!",3,False,App Vs Web,CindyBuk
2024-04-12 12:12:16,"Facebook Meta has to be the worst platform I've ever encountered. I'm incredibly frustrated and devastated. Nine days ago, I received a suspension notification stating that my accounts were suspended due to one of their strict community rules. I wasn't given the chance to appeal or explain how their rulings are unfair and do not match my activity. I'm completely locked out of my Facebook, Instagram, Messenger, and Facebook Business account. I'm most upset as I have important contacts that I only have access to through my Facebook account. Not to mention, a lifetime of memories and personal data all taken away from me in an instant. The most frustrating part is that Facebook Meta has no way of contacting them or any support contact lines at all, making it impossible to resolve this and get in touch with them.",1,False,Worse platform,AshLee8824
2023-04-17 05:52:26,"When I click on the notifications tab, the notifications are cutoff and I can only see half the page. This has only been happening the last 2 weeks. The update the other day did not fix the issue. 

I have an iPad Pro 12.9 inch and when I use the Facebook app it does not use up the whole screen - only about 60% of the screen. The point of having such a big screen is to see all apps and web pages on a big screen. Also what I really find frustrating is the empty space on the screen on the right hand side. As I am right handed I like to scroll through Facebook posts using my right hand but as the content does not go all the way it does not actually let me scroll with my right hand. I can only scroll from the last side of the screen. 

Please fix!!!!!!!!!!",1,False,Issues,purplepenny 
2020-11-20 03:01:47,"Constant ""related articles"" alleged ""fact checkers"" that provide misinformation constantly. It's an information gathering service for the 1%ers who want population reduction and to widen the gulf between those who have everything and those who have nothing. Many many government/corporate trolls attacking critical thinkers for overcoming the programmed cognitive dissonance the masses exhibit with such belligerent abandon. Constant irrelevant ads from their AI reading your every post and comment. Facebook attacks anyone who doesn't believe the official story. Good if you have think skin. Abuse is common and the attacker generally gets away with it and the victim when the bite back is attacked by the dodgy Facebook artificial ""intelligence"". Only reason to be on Facebook is good to try to awaken the people to the tyranny and corruption Facebook and the other multi-billion dollar corporations are guilty of.",1,False,Facebook is a dodgy company like Bayer,Free speech is a human right
2019-04-20 23:45:15,"Okay I have problems: I download this app and I try to log in my old Facebook acc but my email does not match on Facebook so I decided to make new one because I’m very very sad I lost all my friends and family also I want to create my own page on Facebook I have to follow what I have to do then I take pic myself because it say Please take pic yourself so that we know it is your Facebook and I did. After that I can’t log in my Facebook!!! 😡 again!! And my messenger ahhhh!! PLEASE PLEASE IM SO TIRED TO MAKE ANOTHER FACEBOOK ACC AGAIN WOULD YOU PLEASE FIX THIS APP OR FACEBOOK BUSINESS!!! 
1 things can u please bring old Facebook acc back ? NOOO it is allllll GONE !! My art pages, friends, family, pictures and everything’s I didn’t save on my laptop that why I’m very MAD I lost everything’s !! I cried every night because I lost friends name or family’s name or Pictures or art pages 😞😞😭",1,False,Very very mad and disappointed!,qbationn
2024-09-01 02:16:32,"I deleted all my Facebook pages & my profile. I have had a business account with Facebook for many years, it used to be valuable to advertise with them. But the platform is now so glitchy; sometimes promotions work though more often not, and the traffic that flows from the ads is often fake. Plus my business account continually receives spam and fb makes it very difficult to control the spammers. In addition my posts are no longer shown to many of my followers, resulting in low traffic. As a social media platform it’s defunct, the precinct of the ageing boomer generation. I only kept it because of my business account, & I’m really not sure why I’m keeping that now. There are far better platforms to invest your money in. You cannot trust Meta.",1,False,Don’t waste your money advertising on this platform,gddcghv
2023-12-16 06:42:05,"I have had Facebook on my phone for a while but I didn't use it much until I retired, and then I found a number of friends and colleagues were also on Facebook and there are always new and interesting and amusing posts to see.
I check it every couple of days or so to see what's been happening.

Sometimes I post something and then a couple of minutes later somebody else posts something and that pushes my post out into Neverland somewhere, which was a bit annoying at first but now I know where to find them.",5,False,Catching up.,Philrdutton
2020-10-01 22:43:59,"No wonder people can’t discuss things on social media. The comments appear out of order based on user response such as likes or who you know rather than discussion order. Despite a few sort options there is no ability to choose “posting order”. This renders the comments on a post useless and no true discussion possible. Please fix this. 

It is so frustrating when looking at a post, switch to another app or close phone momentarily and when I return to FB the newsfeed refreshes. Sometimes I have no idea who or what page posted the update I was reading. Other times I simply want to scroll through the feed rather than getting a new set of updates. Please remove this annoying, frustrating, unnecessary “feature”",1,False,Show comments in order and stop auto refreshing newsfeed,Glenndingo
2018-12-08 13:17:33,I am not angry with the app itself never have any problems with it what I am annoyed by however is the fact that u have to be connected to wifi to download it! I understand that it is a big file however I would at least prefer to be given the option to still download this app even if I am not connected to or near wifi! I know how internet usage works and I personally do not mind downloading such big files on my phone data as I have a large number of included gigabytes in my plan and I am well aware of how many gb this app will use in order to download it! I think you should really consider allowing the users who wish to purchase this app the have more then one option! Not happy,3,False,Annoyed,j4yell3
2017-12-01 06:23:24,"I now see so much advertising and less of the things and people I want to follow. Organising my groups of friends so I can post relevant information to each group or keep things private from the likes of co workers seems to have been changed yet again. 
Can’t see marketplace easily on my iPad. Which is the best device to use due to size of screen. Marketplace should integrate a payment method to stop the amount of no shows for items. If they have no tangible consequences they have no reason to show up. And the feedback needs tweaking as once someone messages you they can leave negative feedback even if they have purchased nothing. And if you message direct from a sales group there is no way to leave feedback.",2,False,Irrelevant and unwanted newsfeed. Needs marketplace tweaking.,Flat Cat Designs
2023-02-26 16:55:47,"IPad version of App….only showing on one profile, my other profile works fine.
When attempting to make a new post, the Search box appears in the top right area covering the spot where the Post button. Normally is. I cannot attach a picture to the post either….there is no “Done” button. The back icon “<“ also does not work to back out of the compose box for a new post.
Have deleted and reinstalled the app, cleared the cache….no difference. Log into my second profile and it works perfectly. Help!",5,False,Search Box hiding “Post” button on new Posts.,Leigh210
2024-09-10 03:38:04,"Given this social media APP has been around for such a long time, wonder why there are so many glitches. also that the aPP for ipad is more like phone sitting on half the screen, that the background colour option keeps disappearing, that the option to lock profile is not in accrodance with find three dots next to add a story as do not exist… that keep seeing a string of friend options which are in no way connected to friends , and that I cannot contact potential friends unless willing to message via messenger ,as a separate download and insecure? This being when someone whose photo ID was lifted by some criminal element but little clouds added? HOT HAPPY!",3,False,Why so full of glitches?,Linusbronhill
