date,review,rating,isEdited,userName,title,developerResponse
2022-09-14 16:20:10,"Can no longer use speak selection with the new update on iOS.
Remove the app reinstalled app, reboot phone reinstalled the iOS still have the same issue .
Can still you speak selection on Facebook google etc",3,False,Wingscancer,IOS 16 bug,
2020-01-31 09:23:08,It is so annoying that people can add you to a group without your consent and you even don’t know who that person is! I suggest that if someone wants to invite you to a group they should send you an invitation instead of adding you without your consent.,3,False,Persian-Cat,People can add you to groups without your consent!,
2018-12-01 03:44:57,"Telegram is for the most part amazing but has some game breaking flaws. 

For example, I am an admin of a major TG group (over 50k members) and somehow my account has been flagged for sending spam even though I have never sent an unsolicited message ever. 

The 'spam bot' where you appeal this is terrible and it seems once an account is flagged, there's no option whatsoever for resolution. 

It's a shame, TG is amazing and I'd happily pay for the service but when they randomly flag as spam and I can't post in any public groups and have no recourse then it's not useful and open to abuse. 

Once this issue is fixed, I'll happily give TG the 5 stars it rightfully deserves",1,False,Gazzzamatazzzzzaaaa,Works well but spam system is broken,
2024-05-30 20:40:35,"Apart from the fact that apple see fit to censor at will, what their phone owners can look at. The app in general is very slow and it is almost impossible to watch videos on. On the upside it is good at not censoring itself.",3,False,bowerbird73,Slow and unresponsive,
2020-06-04 23:31:03,"Telegram is the best messaging platform ever, in terms of functionality, user friendliness, practicality,  esthetics, ... you name it. And the updates are unbelievably wise and clever!
Everything you could ever want from a messenger and soooo much more.",5,False,Daniz_k64,The best!,
2024-05-11 05:09:50,"Used to be a good app until they keep restricting you so you cannot post in groups or message anyone first, and then none of the telegram support people will reply. Have been waiting almost a week to hear back from someone but still haven’t. Just be careful y’all.",2,False,ally_cat242,Used to be good,
2023-08-18 14:37:07,"I use telegram all day, every day, because it’s lightweight and free of all the garbage that comes with the competition. We even use it at work for all of our office communication. Today I saw Stories and had an immediate panic. This isn’t a feature I want to ever see and the fact you can’t turn it off is a bad sign for things to come.",1,False,Speechtree,Great Messenger but added garbage,
2020-04-09 13:13:41,"Thank goodness
It is now a very good app for the people of Bangladesh because this app is used by most of the scholars in Olama and many Islamic topics are easily understood here, so I urge all to use this app.
শুভতা ধন্যবাদ
 এটি বাংলাদেশের মানুষের জন্য এখন খুব সুন্দর একটি অ্যাপ কারণ এই অ্যাপ টি বেশীর ভাগ ওলামায়ে কেরাম ব্যাবহার করে থাকেন এবং এখানে ইসলামী অনেক বিষয় সহজ ভাবে জানা যায়, তাই আমি সকলকে এই অ্যাপ ব্যাবহার করার আহ্বান জানাচ্ছি ।",5,False,زبير عبدالله,Good app,
2018-03-27 11:42:27,"I think adding when the person went offline, for example : 21 minutes ago. would be very helpful!",4,False,Rima Skilling,Add exactly when person last was online?,
2023-02-21 06:24:41,Using it since 2015 and still hoping people will move to Telegram so I can delete WhatsApp. Telegram is so much better than WhatsApp!,5,False,YNS_88,Great app!,
2017-10-11 13:58:07,"This is one of the best apps I use everyday 
Better than whatsapp and viber and many other in this category thanks to the developers",5,False,KP Singh Bajwa,Must have,
2022-11-05 23:16:24,Love this app! Best app on the market. Really wish I switched over sooner. Love the interface and how interactive everything is. Highly recommend!,5,False,application101,Great App,
2024-07-18 03:09:48,Nice to have a non FB owned app to use. Generally functions well however one annoying bug is in “secret chats” often my messages do not go through. So when in encrypted end to end mode it is unreliable.,3,False,soundmedicine,My main messenging app,
2024-05-10 13:00:12,There is no forgiveness when I’m locked out and I can’t uninstall Telegram from my iPad so that I can reinstall it. Very frustrating. It keeps saying something like “try logging in again after a minute” and that minute never ends. Be warned: don’t apply the login feature. You are cooked if you don’t log in properly.,1,False,Pissedxxxx,Locked out,
2020-07-02 00:36:04,"I experience many times that whenever I try to scroll down and up to read messages it freezes,I can only press the arrow down button to read the last message but in between I cannot. So I have either delete the app or restart my phone.",2,False,ㅁㅈㄴㄹㅎ,It crashes all the time,
2020-10-17 09:59:01,"Have absolutely loved using telegram for the past few month, love the folders, love the links option, love love love the only thing missing is group call option!",4,False,emgerritsma,Amazing just missing 1 thing,
2019-09-23 10:02:48,"It is fastest, coolest ever
Wish had they had somewhere so people could write their suggestions
Please add casting ability to it so we'll be able to cast media into apple tv or chromcast
All the guys
Great job",5,False,mghyasian,The best app,
2024-09-13 23:48:48,My appreciation goes out to you for designing a app that does not leak our personal information to the government,5,False,Shadowing28,Thank you,
2024-05-26 08:35:30,Having some real tech issue with small videos and voice recordings not processing and not going through! My app doesn’t need updating or anything like that? But why is this happening?,2,False,Tez@,Videos and voice recording not sending,
2022-09-14 04:08:08,"i love this app! i’ve been using it for almost two years now and it’s easily my favourite messaging app. it’s usually five stars for me, but i’m saddened by the fact that i can no longer bolden nor italicise words with the new ios 16 update. i’m hoping that they’ll come back soon.

everything else is wonderful, and i especially love the functionality of the secret chats 🤍",4,False,shinylarzi,missed editing tools,
2023-12-05 22:14:09,Just updated app but it is stuck on up dating items and just shuts off. It will Not download streams to be able to watch. Don’t know What to do. Help will be appreciated as i like watching the content.,3,False,gogi ve,Not working,
2020-02-05 11:01:04,This used to be my preferred message app but lately it just useless. Photos and videos take forever to be sent or are not sent at all. Hope you can fix it. I’m already moving to whatsapp that doesn’t have these issues. Phone: iPhone XS Max,2,False,Maggie1805,Photos and videos take forever to upload,
2018-10-02 17:06:55,"Even after the latest update of 2nd October 2018 today on iPhone I am unable to join telegram different groups, also when I click on a telegram group link from safari browser it doesn’t lead me to the specific group it simply leads to home page of telegram messenger, another update to fix everything is needed urgently",1,False,Dr Mohammad ,Unable to join groups,
2022-11-11 12:45:40,"I love the stickers and things but seriously, fix the boring plumbing side of things and get calls working better.",3,False,GroomedMonkey,Audio and video calls are still buggy,
2022-01-30 06:15:35,Notification badge shows unread messages after reading. Tried workarounds. Sometimes successful. Pretty annoying though.,3,False,Thenoisycatnextdoor,Notification badge error,
2020-02-27 18:18:39,"Thanks for screwing up group chats.  On iOS I’m trying to delete and abusive member from a group chat and it’s almost now impossible with the new delete function I swipe across and it just changes to group photos and then links.  I try a long press and then swipe and it doesn’t work.

Fix it!!  I need to be able to moderate my group. Hat.",1,False,Phantom-714,Delete function,
2018-10-01 00:44:41,Unable to open after iOS 12 update. Anyone else having the same issue?,4,False,phumes,Unable to open after iOS 12 update,"{'id': 5326645, 'body': 'Sorry about that. Please update to the new version (v.5.0.9), it should help.', 'modified': '2018-10-02T12:44:03Z'}"
2019-01-24 11:53:34,my wife and i were using this as our man texting app for each others. I got a new iphone yesterday and newly installed the app. but i doesn’t work in the new device. i was checking some other friends who used to be in the list was lost too. please fix these bugs...,2,False,HB_hubby,bug..,
2021-03-15 17:55:09,"And chance of adding a translator to this app. 
Look at wechat it has a built in translator. Just click on the text and select translate. 
This would be a wonderful addition to this app.",4,False,Inkflikted,Multi language translator,
2022-05-24 09:05:39,"The features, free space, updates, security, etc. is beyond your expectations. 
What’s app cannot even be close to Telegram.",5,False,TrumpIsDown,The best socialising app,
2021-03-03 06:53:56,"Customisable nicknames per chat. I want to be able to rename a friend a f&*#% in one chat while still retaining their actual name in another. 

Then we can talk about your fifth star.",4,False,Sassafras eh Sisyphus,"Good, some features lacking",
2021-01-27 00:58:30,"One of the last few messaging apps that supports free speech, and doesn’t censor opposing opinions. 

I’ve never seen any bugs with the coding either.

And it’s free to use.",5,False,Fallschrimjager,A great app and community.,
2020-06-22 05:50:32,"After the new update, the timer for both secret and regular chats is missing. Can’t find it anywhere. Please undo that stupid update and put Telegram back to the way it was before the update",3,False,JaneSaysThings,The new update took away the timer,
2018-06-01 12:07:51,I hope apple change mind and let the  people in Russia have access to the latest updates soon...,5,False,Jafar-1981,Brilliant App,
2024-08-15 11:12:16,I can't see the list of users who viewed my stories even after I subscribe to the premium. What a waste of money. It asked me to subscribe to premium first to see who viewed the stories and once I subscribed it says information about users were not recorded. I have been ripped off. What a scam.,1,False,Joe111@,Premium is absolute garbage,
2022-08-14 06:00:31,"Stay away from this app. Why? After 100’s of calls scan calls and finding out that someone actually hacked my phone and sent premium text messages which costed me over fifty dollars. The website is not private, it is a hackers platform and gov spy agancies to keep an eye on you. Be careful.",1,False,Erzsebet Bodzsar,Hackers group website lol,
2024-01-17 21:24:58,I’m better off using IG or WhatsApp to connect with peoples. This app so annoying instructed me to ask friends to give me tokens to be able to use this app? Because expensive? I used this app’s since the beginning era of beta testing. Never has problem downloading. Ridiculous!,1,False,I am me she her hers,Downloading needed friends token?,
2022-08-03 22:44:45,Had this app and was going ok until I was blocked with no reason or way of finding the reason why. I could view content but could not read comments or comment to a topic.  I don’t give access to my address book but continued to get requests to give them access. Deleted the app. 👎🏼,1,False,Legs1152,Patch Gene,
2017-10-01 23:23:22,Chat group moved here from whatsapp due to number of allowed users in a group but so many messages are missing. If I go a few days without checking the app there’s literally a gap of a day and a half with hundreds of messages missing and they just don’t load unless someone replies to one of them,1,False,goodo93675,Missing messages,
2023-02-21 21:21:06,The one thing I’d love to see is the option to choose whether certain settings are applied to all devices or just the one you’re using,3,True,c.rgc,Almost perfect,"{'id': 12067699, 'body': 'Sorry for the inconvenience. It will be improved in the next update. \n', 'modified': '2019-11-26T18:08:03Z'}"
2020-07-11 15:36:37,I’ve used this app for many years and never had a problem. I highly recommend it!,5,False,Underberrie,Very good!,
2024-08-08 05:20:52,"Hello, the Telegram support team, I need your help. My number was banned on Telegram more than once by mistake, and I do not know why, please solve the problem quickly and remove the banned from my number. I was not aware of the laws and rules of Telegram. If I violate the rules, this is by mistake and unintentionally from me. Thank you .",1,False,Matella Haysa,I Need help,
2024-04-26 17:20:39,this app is absolutely useless you update it in your App Store and regardless of the tricks that you try trying to get it fixed always says uploading it's absolutely trash the developer should shoot them self worst I've ever used I'd give it a half star I could get away with it,1,False,AndrewO73,absolutely useless,
2020-07-29 22:03:36,"The new update is pretty bad, unable to send multiple gifs and the app pretty much crashes every time you try to attach more than 1 gif. Every time you have an update it ruins some other feature. I wish I could remove this update and go back to previous versions",1,False,cjfright,Not Good,"{'id': 16973924, 'body': 'Sorry for the inconvenience. Could you please send us a crash log to qa@telegram.org to help us fix the problem? The video at https://youtu.be/hVtR0jUUNlw shows how to do this. Thank you in advance!\n', 'modified': '2020-07-30T08:37:54Z'}"
2019-08-14 15:32:35,Please add a feature to remember playback position of audio files. Makes it possible to return to a message at a later stage without having to listne to the entire piece again!,3,False,orschiro,Remember playback position,
2018-12-17 09:20:15,"Best social media app I’ve used ever
Great interface and customizability

Group calls could be a fun thing to add for smaller groups that haven’t been transferred to a supergroup yet",5,False,tora shimo,Great app,
2018-06-06 13:01:58,"Lost my contacts names all of a sudden and chats no longer seem to load properly. 

Hopefully these issues are resolved soon as it’s a great app otherwise.",3,False,pmyjo,"Update feels buggy, contacts issues",
2023-04-22 10:09:56,"Big time user but I won’t ever use it for calls 
 is consistent unreliable. This app gets an update every month and never looks into fixing issue on iOS with the calls drops, hear yourself twice and it rings after picking up calls and times can’t switch from speaker phone .. a disaster for an app with close to a billion users 

Only use for text and voice messaging 

Video and voice is broken on this app on iOS",2,False,GranManzana,Calls have issues,
2020-06-28 14:23:00,"With the new update, telegram for iOS sometimes freezes once navigating into the messages in a group chat. Please fix it. Thanks",4,False,Arjomandi,Freezing,
2021-01-13 14:38:37,Highly recommended for people who think about their privacy. A+,5,False,mashmu,Very good alternative to WhatsApp,
2023-03-29 03:55:31,"So downloaded the app to chat with mates. I blocked all access to contacts and things. With in 30mins I have people I haven’t chatted to for 5+ years for a reason messaging me. So it says it’s secure. But the app totally ignores it, but then alerts people that you’re on the app! Take about a security flaw!!",1,False,Haizumaus,Beware!!! Security Flaw!,
2022-01-19 10:03:05,Love this app but being able to access a custom text tone I bought on the App Store would be great…,4,False,Kellscsm,Custom Text Tone pls,
2024-04-02 08:15:08,There just isn’t any! You cannot get in contact with anyone. They have a pretend volunteer question window on the app which no one responds too. But you have to be in the app to do that anyway. No social media pages respond. It’s almost as if it’s intentional. As I said. Appalling.,1,False,Dave @1Aus_Gooner,Appalling lack of customer support,
2022-10-01 12:25:54,"great messaging app, just wondering if it'd be possible to create a telegram keyboard so that you can access stickers anywhere? the customisability is a league above the rest, so it's sort of sad when i have to move to another app and not have all my stickers and whatnot. thanks for creating a great service!",5,False,suopsuopsuop,great messenger,
2022-04-18 20:17:29,"Since opening telegram, I’ve had to delete at least 10 groups of “bitcoin” investment that I’ve been added to without my permission. So clearly is not safe and they share my number without my consent.  My question is : how do I delete my profile?",1,False,lolertica mix,Full of scams,
2020-09-22 11:05:51,Get the group video calls real and you will smash it,5,False,Supesupe,Group video calls,
2019-08-29 01:15:43,It has problems in IOS please fix it I can’t use it properly,5,False,noori 183736,Problem,
2024-08-08 19:21:52,"I love the intelligence and practicality of telegram.
Absence of ads, censorship and algorithms is glorious.
It’s the perfect news app as well as messaging app.",5,False,SwellBel,My fave app ever,
2024-07-12 14:00:20,"I had offloaded telegram from my iPhone and since I downloaded it again, nothing works anymore… trying it since days but if I want to open a chat, it doesn’t react..",2,False,Kate Liebig,Nothing works anymore,
2021-12-06 20:20:34,"Not sure what has been improved, but now the app doesn’t show the last time online feature properly. Very frustrating",2,False,blue bird 3000,Update is buggy,
2021-08-07 01:36:37,"Downloaded app on phone and was required to provide my phone number. 30 minutes later I received a phishing text message, despite never receiving such a text before. 

I suspect these guys sell your number to crooks. App deleted instantly. 

Deplorable.",1,False,JDE_,Prepare for SPAM?,
2020-03-29 00:27:47,"This app works fine for its purpose. Except if I login and out. Then I can’t access messages because I have exceeded my login limit. 

Fix it. Unless you can produce a valid reason, it is not necessary. It may just see me convert to another platform.",2,False,HonestFeedback202,Review of the Login Limit,
2018-03-23 13:04:14,"After the latest update, chat background keeps disappearing and just show a white background instead. A fix coming soon?",3,False,Kotmot,Chat background,
2023-05-13 11:14:54,"Three unfair restrictions have been applied on my account!
I submitted many complaints for months but no one even answered them.
I am an admin at a couple of telegram groups and usually kick scammers and sometimes dm them then telegram restrict my account straight away.

You deserve zero not one star.",1,False,abdullah12784737,Very horrible app,
2018-12-06 17:32:57,"Recent update has the scrolling lagging for me, hope this gets fixed in the next update! Can't scroll through conversations right now without massive lags.",3,False,Ldfejnd,Scroll lag,"{'id': 6298446, 'body': ""Sorry for the inconvenience. We've tried to fix the issue in beta and now want you to try it: https://testflight.apple.com/join/SRgSA6ru\n\nCan you please email us about results qa@telegram.org."", 'modified': '2018-12-08T12:25:24Z'}"
2023-09-22 11:32:53,I think we all know what we use tele for and it ain’t too see cute animal videos,5,False,Junkie monkie,Rahhhh,
2018-07-01 06:23:34,"After updating today, while listening to voice massages , the voice massages stop playing when the screen turns off , this is very annoying as i have to keep the screen on so the battery die off quicker!",1,False,Mohammad love esf,Problem in voice message playing,
2021-03-23 04:44:54,Very bad thing is happening we cannot open the chat or save the downloaded media in some cases and telegram closes automatically when we open that chat in which it is downloaded,2,False,Mani Bhinder,Report a bug,
2021-01-15 06:13:11,This is a good alternative to the data and privacy devouring big tech players such as FB and the likes.,4,False,mobee1978,Time to drop WhatsApp/ Facebook and big tech,
2022-12-16 18:53:57,"App store iPhone version censored just like Facebook..banned by admin on four groups for comments, censorship lets it down. Also chews through storage, use the desktop version if you don’t want to delete all your photos an other apps just to use it",1,False,tye71,Censored,
2021-12-01 01:37:40,"Works okay, always slow to start compared to other messaging apps, constantly getting “waiting for network”.",2,False,jordanqq,Solid app but always waiting for network,
2020-06-07 09:57:37,My app updated yesterday and it’s keep crashing since updated I am not able to use it,4,False,Fatima tux,New update crashing app,
2020-10-13 14:14:57,"This application is good for everyone but 
In the app not secure links and iOS wants more the security so not for good 
And fix the bugs and group, channel verification is important 
Request to telegram and also iOS system 
Because we paid more money for security That’s it.",1,False,ganesh mathpati,Not secure,
2021-07-15 08:27:42,Keeps on crashing as soon as i open it,4,False,Sir Doofus Wax,Great but crashes,
2024-05-13 12:03:24,"One of the best messenger in my life , I’ve been using it around 10 years, Durov you’re rock",5,False,kenji1313,The best,
2024-02-22 20:07:47,"For like a month now I can log in and see all the chats but as soon as I click on one to enter it just freezes and I can’t I have to close app and just does the same thing

I can’t read any chat I can just see them",1,False,Niighht,Fix your app,
2022-11-12 13:47:00,There are lots of scammer in the app. I would rather give 0 star rating if there has one. There is lack of privacy because hackers can hack your video call and messages while you message someone else. Don’t install this app. The most ridiculous app ever!!,1,False,mnbsvgegey,Scam,
2021-11-30 00:15:24,I can’t download the app anymore. I think it’s due to the freedom of speech the app provides,5,False,tomnap2,Telegram,
2023-04-30 16:18:00,I can share multiple images directly from My Gallery ! Please fix this bug soon,3,False,Irtiza2003,Sharing Issue,
2022-10-17 19:20:53,"iPhone 14 pro max - iOS 16.0.3 notifications only work half the time. You have to go into the app to actually get your private messages.
Also voice calls don’t work properly as extremely low volume.",1,False,jdproject,Notifications not working on iOS 16,
2021-10-16 08:40:56,"Barcode opens in safari instead of app. When I’m safari and press join, it only opens App Store. Don’t know how else to join group",3,False,ogreforce,Won’t open in app,
2020-11-01 04:38:49,Messages show spinning timer and don’t go through. Creating secret chat creates new secret chat but same problem.,4,False,Australitis,Latest update telegram secret chats broken,
2023-12-01 06:03:19,Why am I seeing all over X (formerly Twitter) that this platform allows cat abuse videos to be distributed. Telegram has been tagged repeatedly and to my knowledge nothing has been done to look into this disturbing matter!! I can’t in good conscience support Telegram!! :(,1,False,LMFFSWTF,Telegram allows disturbing content to be distributed,
2022-11-29 06:58:26,"Endless spam from non-contacts. Its back to an email inbox from the 1990s. No way to stop it except paying a bribe to Telegram. First you gain my trust and user-network, now you extort me for an overpriced monthly extortion fee. Ill have to switch to Matrix I guess.",1,False,cool_coolcoolcool😎,Spam from non-contacts,
2021-10-06 04:54:21,One of the best platform out there by far from others,5,False,PouyaM,Great app,
2023-08-03 12:23:16,Every time I listen to a voice message the apps makes my screen turn black and turn back of and I can’t get out of the app until it finishes doing that,2,False,Niron Montross,Bro,
2020-03-29 12:18:40,"The Nth rooms THREATENED more than 70 women to take sexual videos with their weaknesses or private informations and sold the videos. It’s a sextortion.

It even included a large number of CHILDREN under the age of 18, the youngest was 11 years old.

The Korean police cannot find any information without Telegram’s cooperation. Then we will not be able to punish those criminals.

So provide the Korean police ALL information about the users of the Nth Rooms.

If not, Telegram is also a bystander of sexual offenses against children.",1,False,go to hell the Nth rooms.,Provide the Korean police ALL information about the users of the Nth Rooms.,
2024-04-20 00:14:15,Been using Telegram for years and about to abandon ship. Getting consistently worse and now it just refuses to notify me of new messages in spite of reinstalling.,1,False,Stevles,Last few updates - No notifications are coming through,
2018-02-10 14:39:23,This app is so fun for a communication app! But group calls would make it a whole lot better! Thanks for reading :),4,False,Mysteeeee,Amazing! But no Group Calls :(,
2019-05-15 07:48:13,why can my friends delete the message that I sent??????,4,False,juxtaglomerulus apparatus,deleting other peoples messages,
2023-10-09 00:08:33,There are a lot of scam channels on Telegram that have been up for a long time. The company is not responsible for getting people’s money back but if you allow verified scammers to stay on the platform you cannot say it is secure.,1,False,@officialanesu,Too many scammers on the Platform,
2022-05-14 11:17:58,Downloaded because of security. Nek minnut getting added to bitcoin and investor chats without my permission. Your phone notifications will go bananas if you download this app. Clean up your user base. Do something about the spam its a nightmare.,1,False,Chevvy88,Full of spammers. Super annoying,
2022-05-03 04:00:12,App keeps crashing I’ve restarted my phone etc and still crashing,3,False,Miki chey my friend,Great app but keeps crashing,
2018-10-25 05:20:11,The last seen time is inaccurate and changes every time I’m on the app,4,False,Skippermoods,Last seen,"{'id': 6193274, 'body': ""Sorry for the inconvenience. We've fixed the issue in beta-version, still waiting for the approving new version in the AppStore. But you can try use beta for now: https://testflight.apple.com/join/SRgSA6ru"", 'modified': '2018-12-01T17:31:09Z'}"
2023-04-26 17:34:14,If only we can post stories here too! It will be bomb. The best social app when that happens.,4,False,KIRBZKY,Stories,
2023-10-02 14:37:45,"Seriously, why is this app deemed ONLY for ages 17+? 
I have to resort to using WhatsApp to communicate with my children when not able to use SMS.",3,False,Roni185,Age limitation extreme,
2022-05-31 07:33:09,Unfortunately in the last few months I am getting an excessive amount of spam messages on this app,2,False,Anon-101010101,Spam messages,
2020-02-27 02:54:13,"A great and secure chat app I used over almost everything else, but have recently begun to move away from it.

Bluetooth keyboards on iPad barely work. Input stutters, delays, and periodically drops characters. Literally unusable for general use.",2,False,expectproblems,"Almost perfect, but...",
2017-10-21 13:00:08,"The latest update doesn’t allow the privacy to be set for nobody. Even though mine is set for nobody, people can still see my last seen and i can see theirs",2,False,sashhy22,Latest update glitch,
2022-02-26 01:04:25,I read all the messages but it’s still showing unread messages on the banner.,2,False,userverificationreview,Please fix notification alert,
2021-01-11 13:08:57,What is going on with this app I’m try to open it from last 6 hours but once opened and I’m going back to home page automatically I did reinstalled many times and try a lot but doesn’t work plz give us update ASAP!,1,False,zvgsgkkfcb,App crashes,
2019-05-04 04:51:46,I cannot get passed the “add profile pic and name” stage during sign up and not sure why. I repeatedly click on “next” but nothing happens. I have even tried to remove the app and add it again but the same problem happens on my iPad. Disappointing.,1,False,Twilight obsessed chick,Issue with signing up,
2022-08-07 00:03:44,When I login out and whenever I come back on I put my phone number and it didn’t want to open it and should fix it I been trying to get through it but it won’t work that sad,1,False,chrisyup33,Wh,
2019-10-24 21:56:11,"I tried saving messages and photos from a private chat, and Telegram started crashing. Now, whenever I scroll up on that chat, it crashes. I can’t reinstall the app because the chat is private and I would lose it :(",1,False,<Radar7>,Why is this app so terrible?,
2022-10-30 11:12:10,iPhone 14 Pro telegram calling is soo buggy. It freezes and the dynamic island time doesn’t change and app becomes unresponsive at times.,2,False,09.sit,Voice Calling Issues,
2022-02-12 09:52:28,"After latest update, the reaction function is gone and cannot see who have seen my messages as well",2,False,Bayinsyd,No reaction,
2024-08-10 00:42:38,It is not an error that I haven’t shared other people’s private contact information with you without their consent. It is not required for the app to function.,1,False,michael110029384756,No way to remove false error,
2024-06-30 20:17:03,"If you intent to download this app, this app needs to have a report section so if there is a potential scam and blackmailers otherwise this app is not worth it",2,False,Reaper996%,Report users,
2019-09-20 21:55:12,"Love the dark mode. Just needs a black splash screen instead of a white one. 
Apart from that. Perfect!",4,False,The-K,Nearly perfect,
2021-02-02 07:04:23,"#1 You can't see who sent you a message when it's from a secret chat (most people I chat too).
If this is a security issue, the  at least allow us to assign a nickname to each secret chat, which we will be able to recognise in push notifications.

#2 No secret chats for groups

Groups are not encrypted.

Please developer, respond to me review.",3,False,Skye79aaaaa,"Good well rounded app, but with issues",
2018-04-11 08:25:47,"There is a bug that I’ve encountered more than once.

I suddenly find that my telegram application asks me to insert my phone number all over again to activate my phone number as if it’s I’ve just downloaded the application.

This has happened more than once. For my on different phones.

I have enabled the 2 factors authentication so i am not sure if it’s someone trying to hack into my account.

I love this application but this bug is concerning.",1,False,QADEVAC,Telegram asks me to insert my phone number again,
2022-08-30 04:07:35,Really enjoy the diversity and connection potential.,5,False,Togness,Great social app,
2018-10-08 22:27:58,The developer of this app refuses to fix or even acknowledge the accessibility issues in this app despite reports from blind users. This update takes their ignorance and callous disregard for blind iOS users to a whole new level by rendering even more of the app completely inaccessible.,1,False,Webboy42,Insulting,
2023-06-21 08:03:37,I use this app to sell illegal things absolutely love it,5,False,mackssssss,😍,
2022-10-26 06:13:05,"It's great and the phone app works well, but there is no way for me to message someone on my Apple watch",3,False,rorymeister,Why is there no watch app?,
2017-12-30 23:52:58,This messenger needs group video call,5,False,ahmadkishani,Group video call !!!!,
2024-07-02 00:03:51,"This is the 3rd update but still the app doesnt work. I open it but then it stalls, cant select a chat or setting or anything. 1 second after opening it just stalls and doesnt respond.",1,False,Jandoubleh,Broken app,
2023-04-02 08:55:27,"Automatically shutdowns after some time and it won’t open if we tap on icon instantly after shutdown,has to clear all bag round running apps and then try",1,False,shashankjm21,Fix your app,
2021-12-06 01:18:06,"Interesting price of software, unless you update you cannot use it, and you’re Locked out of all your history!  Where’s the choice in that ? Thought this software was free from right wing extremists?",1,False,Jamis Banda,Conformity,
2019-07-15 02:36:26,I like telegram because my information is the safe in app,5,False,Morisman20,Amazing app fifty stars,
2017-12-02 00:55:46,"Such a great app
It has more options than whats app and other social networking apps",5,False,Mr. Giv,Great Great app,
2023-03-02 19:52:47,It’s nice but please please fix the bugs thanks,5,False,Say me A,It’s perfect,
2022-11-24 02:28:27,"App works okay, but there is to much scams. I get more messages every about new crypto currency and fake job offeres then normal messages. No amount of reporting does anything there are new ones everyday, fix your app.",1,False,Yeah but it's,Spam,
2019-08-07 04:40:28,Im an admin for a group. The members cant delete other members video which shared for themselves view. Is there anything I can do? Thanks,4,False,Mojys,Mojgan,
2023-12-23 11:19:42,Hi. Version 10.4.1 have a problem with notification and can’t show new messages in notification list. Previous version was ok.,1,False,Masoud.323,Version 10.4.1 notification problem,
2023-10-31 02:48:09,"Previous version ran well
New version displays loading ring then flashes list follows by a key pad both for a fraction of a second
Then crashes",1,False,Fan/F1,Crashing version,
2023-10-04 08:30:08,"Restricted account for spam. Not a spammer at all. Using the bot doesn’t help / release. Totally ridiculous, does not let you know for how long or what for, joke of an app where is the help / support and communication.",1,False,Eyezee,Restricted for nothing,
2022-10-28 09:24:41,I’ve had this app for more than a year and I keep getting adding to spam “investor” groups. It’s only increased with time and nothings been done to stop it. Get Signal or something else,1,False,Kofi C.,Constant spam,
2021-01-13 23:06:07,Love this app and the privacy just wish it had video calls too.,4,False,YanaKala1988,YanaS,
2019-01-17 15:08:13,"The error which's always popped out is that please check your internet connection and try again !
Fix the app, if i have a option to upload screen shot i should have done it also.",1,True,Mir Ali Rehman,Totally a Flop,"{'id': 5559226, 'body': 'Sorry for the inconvenience. We want to resolve this problem, but we need your help. If you have time, and the issue still reproducing, can you please sent us the details on qa@telegram.org.', 'modified': '2018-10-18T12:03:20Z'}"
2023-01-18 04:17:13,"From 1 month ago I have a problem in my telegram. 
When I open the app it is closed automatically and doesn’t let me see anything.",1,False,Farshid930,Error in iPhone,
2022-12-23 07:54:23,This app is the gateway for hackers and scammers to get to your phone and contact list. Absolutely no security. My phone got hacked and they used my telegram account to get to thousands of my contacts . Use WhatsApp instead,1,False,MikeA19,Hackers heaven,
2022-10-09 11:46:02,They do not work. They do not adhere to what I make them. I cannot remove the utterly disgusting color gradient in the messages. I like telegram but am now looking elsewhere,2,False,___Wazza___,The new themes are a total mess,
2022-07-16 04:24:56,I am now unable to open app after putting money into account already,2,False,sjw216,App won’t open,
2019-05-15 13:07:14,I lost most of my chat history recently without my doing. The app was good until that happened. I also got no response from telegram support.,2,False,chat2go,Lost chat history,
2024-03-08 11:52:41,Lots of scammers using this app and they easily blocked you and you can’t do anything with them  they can still scam people and you can’t get any help even if you reported the scammer,1,False,G-clef21,Bad review,
2022-07-07 00:26:10,I deleted the app as using it first time as was not sure. But now when I’m trying to activate it gives error “Limit Exceeded” and not let me activate my existing account number,1,False,aus_sg,Limit exceeded error,
2024-09-08 17:19:17,You guys have to work on confirmation number it always fails to send when we try to register,1,False,Idkkmo,Confirmation number refuses to send,
2023-12-09 15:24:18,Can you guys tell me is it for kids?,5,False,Olga Nekras 27,Idk,
2023-05-14 23:43:34,"This app functions as a messaging and file transfer app fair enough but nothing is done to prevent or report the endless mess of drug dealers, scammers and e-thots (the worst possible people) from inundating every open group chat.",1,False,Zenicero,Playground for degenerates,
2021-10-12 12:48:39,Consumes a lot of battery in background,3,False,Slj.me,Consumes a lot of battery in background,
2019-11-18 09:01:44,Can you please add colour to the speech bubbles to distinguish sender/receiver in iOS Dark Mode. Its not exacty intuitive with latest release.,4,False,KarateKid52,Dark Mode Fix,
2018-05-18 06:12:36,"I hate what you did with the new update, that “Modern Buddha Stickers” are disgusting. Remove them and do the right thing!",3,False,Yasithaonline,You let us down,
